,SESA_Avg_GPCP_Precip,MJOPhase_OLR,MJOAmplitude_OLR,SESA_Avg_ERA5_Soil_Moisture_Lev1,SESA_Avg_ERA5_Soil_Moisture_Lev2,Year,Month,Day,MJOPhase_OLR_lag5,MJOPhase_OLR_lag10,MJOPhase_OLR_lag15,MJOPhase_OLR_lag20,MJOPhase_OLR_lag25,MJOPhase_OLR_lag30,MJOAmplitude_OLR_lag5,MJOAmplitude_OLR_lag10,MJOAmplitude_OLR_lag15,MJOAmplitude_OLR_lag20,MJOAmplitude_OLR_lag25,MJOAmplitude_OLR_lag30,SESA_Avg_ERA5_Soil_Moisture_Lev1_lag5,SESA_Avg_ERA5_Soil_Moisture_Lev1_lag10,SESA_Avg_ERA5_Soil_Moisture_Lev1_lag15,SESA_Avg_ERA5_Soil_Moisture_Lev1_lag20,SESA_Avg_ERA5_Soil_Moisture_Lev1_lag25,SESA_Avg_ERA5_Soil_Moisture_Lev1_lag30,SESA_Avg_ERA5_Soil_Moisture_Lev2_lag5,SESA_Avg_ERA5_Soil_Moisture_Lev2_lag10,SESA_Avg_ERA5_Soil_Moisture_Lev2_lag15,SESA_Avg_ERA5_Soil_Moisture_Lev2_lag20,SESA_Avg_ERA5_Soil_Moisture_Lev2_lag25,SESA_Avg_ERA5_Soil_Moisture_Lev2_lag30
2003-01-28,2.9194887377864993,2,0.9158,0.437779,0.44302782,2003,1,28,6.0,8.0,7.0,6.0,5.0,4.0,0.6015,1.0874,0.8463,0.956,0.8798,2.6021,0.4810037,0.42936862,0.43116042,0.4056769,0.4373696,0.40569654,0.45950627,0.41837636,0.43194103,0.42815116,0.4291753,0.4332946
2003-01-29,0.0,2,1.0441,0.41707247,0.43094122,2003,1,29,6.0,8.0,7.0,6.0,5.0,4.0,0.5314,1.0706,0.9255,1.0878,0.7745,2.2986,0.47689208,0.41334316,0.42546305,0.38675812,0.48569018,0.3904965,0.47152323,0.41095904,0.42570728,0.4136237,0.4582173,0.42117164
2003-01-30,0.0,2,1.1544,0.3975233,0.41848257,2003,1,30,8.0,8.0,8.0,6.0,5.0,4.0,0.1102,0.5995,1.0774,1.1215,0.4685,1.9222,0.4543434,0.44896346,0.4175578,0.41001004,0.47218624,0.41202486,0.45945796,0.41033933,0.41983682,0.41160345,0.4686183,0.4156759
2003-01-31,9.575337649840447,3,0.9291,0.38336197,0.40661424,2003,1,31,3.0,8.0,8.0,6.0,5.0,4.0,0.1724,0.4928,1.0781,0.9999,0.5037,1.5019,0.44739333,0.4667339,0.43171838,0.45261237,0.4508786,0.4458083,0.45097852,0.43592787,0.41600075,0.4351893,0.45675084,0.431005
2003-02-01,0.0,3,0.8257,0.37277675,0.3976596,2003,2,1,3.0,7.0,8.0,7.0,5.0,4.0,0.6162,0.4695,1.1275,0.8832,0.9103,1.1356,0.45149276,0.44698337,0.44695207,0.45038545,0.42769915,0.42915228,0.45329988,0.43389446,0.42401636,0.43648115,0.44239232,0.42534888
2003-02-02,9.143163059217235,4,0.831,0.404664,0.39884156,2003,2,2,2.0,6.0,8.0,7.0,6.0,5.0,0.9158,0.6015,1.0874,0.8463,0.956,0.8798,0.437779,0.4810037,0.42936862,0.43116042,0.4056769,0.4373696,0.44302782,0.45950627,0.41837636,0.43194103,0.42815116,0.4291753
2003-02-03,0.005421115706364314,4,0.7244,0.38866067,0.39180592,2003,2,3,2.0,6.0,8.0,7.0,6.0,5.0,1.0441,0.5314,1.0706,0.9255,1.0878,0.7745,0.41707247,0.47689208,0.41334316,0.42546305,0.38675812,0.48569018,0.43094122,0.47152323,0.41095904,0.42570728,0.4136237,0.4582173
2003-02-04,0.0,4,0.757,0.37065914,0.38158736,2003,2,4,2.0,8.0,8.0,8.0,6.0,5.0,1.1544,0.1102,0.5995,1.0774,1.1215,0.4685,0.3975233,0.4543434,0.44896346,0.4175578,0.41001004,0.47218624,0.41848257,0.45945796,0.41033933,0.41983682,0.41160345,0.4686183
2003-02-05,0.0,4,0.6836,0.374789,0.37588772,2003,2,5,3.0,3.0,8.0,8.0,6.0,5.0,0.9291,0.1724,0.4928,1.0781,0.9999,0.5037,0.38336197,0.44739333,0.4667339,0.43171838,0.45261237,0.4508786,0.40661424,0.45097852,0.43592787,0.41600075,0.4351893,0.45675084
2003-02-06,0.07042996298211317,4,0.6922,0.40312067,0.3739993,2003,2,6,3.0,3.0,7.0,8.0,7.0,5.0,0.8257,0.6162,0.4695,1.1275,0.8832,0.9103,0.37277675,0.45149276,0.44698337,0.44695207,0.45038545,0.42769915,0.3976596,0.45329988,0.43389446,0.42401636,0.43648115,0.44239232
2003-02-07,7.665505718698518,4,0.2118,0.42437267,0.37754604,2003,2,7,4.0,2.0,6.0,8.0,7.0,6.0,0.831,0.9158,0.6015,1.0874,0.8463,0.956,0.404664,0.437779,0.4810037,0.42936862,0.43116042,0.4056769,0.39884156,0.44302782,0.45950627,0.41837636,0.43194103,0.42815116
2003-02-08,0.0,8,0.2758,0.45820245,0.41389933,2003,2,8,4.0,2.0,6.0,8.0,7.0,6.0,0.7244,1.0441,0.5314,1.0706,0.9255,1.0878,0.38866067,0.41707247,0.47689208,0.41334316,0.42546305,0.38675812,0.39180592,0.43094122,0.47152323,0.41095904,0.42570728,0.4136237
2003-02-09,14.733786922776037,8,0.7079,0.46161628,0.4392294,2003,2,9,4.0,2.0,8.0,8.0,8.0,6.0,0.757,1.1544,0.1102,0.5995,1.0774,1.1215,0.37065914,0.3975233,0.4543434,0.44896346,0.4175578,0.41001004,0.38158736,0.41848257,0.45945796,0.41033933,0.41983682,0.41160345
2003-02-10,0.0,1,1.0464,0.48215988,0.46296334,2003,2,10,4.0,3.0,3.0,8.0,8.0,6.0,0.6836,0.9291,0.1724,0.4928,1.0781,0.9999,0.374789,0.38336197,0.44739333,0.4667339,0.43171838,0.45261237,0.37588772,0.40661424,0.45097852,0.43592787,0.41600075,0.4351893
2003-02-11,0.0,1,1.2171,0.49565342,0.48214912,2003,2,11,4.0,3.0,3.0,7.0,8.0,7.0,0.6922,0.8257,0.6162,0.4695,1.1275,0.8832,0.40312067,0.37277675,0.45149276,0.44698337,0.44695207,0.45038545,0.3739993,0.3976596,0.45329988,0.43389446,0.42401636,0.43648115
2003-02-12,0.6776512016076595,1,1.4184,0.4858357,0.4852466,2003,2,12,4.0,4.0,2.0,6.0,8.0,7.0,0.2118,0.831,0.9158,0.6015,1.0874,0.8463,0.42437267,0.404664,0.437779,0.4810037,0.42936862,0.43116042,0.37754604,0.39884156,0.44302782,0.45950627,0.41837636,0.43194103
2003-02-13,6.232395676275094,2,1.3047,0.48070645,0.48311824,2003,2,13,8.0,4.0,2.0,6.0,8.0,7.0,0.2758,0.7244,1.0441,0.5314,1.0706,0.9255,0.45820245,0.38866067,0.41707247,0.47689208,0.41334316,0.42546305,0.41389933,0.39180592,0.43094122,0.47152323,0.41095904,0.42570728
2003-02-14,2.6023382845127747,1,1.1107,0.47034833,0.47400495,2003,2,14,8.0,4.0,2.0,8.0,8.0,8.0,0.7079,0.757,1.1544,0.1102,0.5995,1.0774,0.46161628,0.37065914,0.3975233,0.4543434,0.44896346,0.4175578,0.4392294,0.38158736,0.41848257,0.45945796,0.41033933,0.41983682
2003-02-15,0.0,1,0.7505,0.45635724,0.4640666,2003,2,15,1.0,4.0,3.0,3.0,8.0,8.0,1.0464,0.6836,0.9291,0.1724,0.4928,1.0781,0.48215988,0.374789,0.38336197,0.44739333,0.4667339,0.43171838,0.46296334,0.37588772,0.40661424,0.45097852,0.43592787,0.41600075
2003-02-16,0.9129801098671224,1,0.2835,0.45368123,0.45338342,2003,2,16,1.0,4.0,3.0,3.0,7.0,8.0,1.2171,0.6922,0.8257,0.6162,0.4695,1.1275,0.49565342,0.40312067,0.37277675,0.45149276,0.44698337,0.44695207,0.48214912,0.3739993,0.3976596,0.45329988,0.43389446,0.42401636
2003-02-17,0.31234127504285425,7,0.3854,0.48831886,0.47924805,2003,2,17,1.0,4.0,4.0,2.0,6.0,8.0,1.4184,0.2118,0.831,0.9158,0.6015,1.0874,0.4858357,0.42437267,0.404664,0.437779,0.4810037,0.42936862,0.4852466,0.37754604,0.39884156,0.44302782,0.45950627,0.41837636
2003-02-18,0.0,5,0.5289,0.46443394,0.468643,2003,2,18,2.0,8.0,4.0,2.0,6.0,8.0,1.3047,0.2758,0.7244,1.0441,0.5314,1.0706,0.48070645,0.45820245,0.38866067,0.41707247,0.47689208,0.41334316,0.48311824,0.41389933,0.39180592,0.43094122,0.47152323,0.41095904
2003-02-19,17.50430921716098,5,0.6426,0.44804186,0.45519167,2003,2,19,1.0,8.0,4.0,2.0,8.0,8.0,1.1107,0.7079,0.757,1.1544,0.1102,0.5995,0.47034833,0.46161628,0.37065914,0.3975233,0.4543434,0.44896346,0.47400495,0.4392294,0.38158736,0.41848257,0.45945796,0.41033933
2003-02-20,22.299810469150543,5,0.4909,0.49302983,0.49080583,2003,2,20,1.0,1.0,4.0,3.0,3.0,8.0,0.7505,1.0464,0.6836,0.9291,0.1724,0.4928,0.45635724,0.48215988,0.374789,0.38336197,0.44739333,0.4667339,0.4640666,0.46296334,0.37588772,0.40661424,0.45097852,0.43592787
2003-02-21,12.942989031266835,6,0.479,0.4985074,0.50005376,2003,2,21,1.0,1.0,4.0,3.0,3.0,7.0,0.2835,1.2171,0.6922,0.8257,0.6162,0.4695,0.45368123,0.49565342,0.40312067,0.37277675,0.45149276,0.44698337,0.45338342,0.48214912,0.3739993,0.3976596,0.45329988,0.43389446
2003-02-22,23.123453344218433,7,0.6291,0.49283344,0.4940635,2003,2,22,7.0,1.0,4.0,4.0,2.0,6.0,0.3854,1.4184,0.2118,0.831,0.9158,0.6015,0.48831886,0.4858357,0.42437267,0.404664,0.437779,0.4810037,0.47924805,0.4852466,0.37754604,0.39884156,0.44302782,0.45950627
2003-02-23,0.022965792618278,6,0.653,0.49110168,0.49285173,2003,2,23,5.0,2.0,8.0,4.0,2.0,6.0,0.5289,1.3047,0.2758,0.7244,1.0441,0.5314,0.46443394,0.48070645,0.45820245,0.38866067,0.41707247,0.47689208,0.468643,0.48311824,0.41389933,0.39180592,0.43094122,0.47152323
2003-02-24,0.00047219024660686654,5,0.7723,0.4851889,0.48903176,2003,2,24,5.0,1.0,8.0,4.0,2.0,8.0,0.6426,1.1107,0.7079,0.757,1.1544,0.1102,0.44804186,0.47034833,0.46161628,0.37065914,0.3975233,0.4543434,0.45519167,0.47400495,0.4392294,0.38158736,0.41848257,0.45945796
2003-02-25,26.659479855042363,5,0.8949,0.47947973,0.48504522,2003,2,25,5.0,1.0,1.0,4.0,3.0,3.0,0.4909,0.7505,1.0464,0.6836,0.9291,0.1724,0.49302983,0.45635724,0.48215988,0.374789,0.38336197,0.44739333,0.49080583,0.4640666,0.46296334,0.37588772,0.40661424,0.45097852
2003-02-26,0.7272824962338846,4,0.9867,0.47372892,0.4794351,2003,2,26,6.0,1.0,1.0,4.0,3.0,3.0,0.479,0.2835,1.2171,0.6922,0.8257,0.6162,0.4985074,0.45368123,0.49565342,0.40312067,0.37277675,0.45149276,0.50005376,0.45338342,0.48214912,0.3739993,0.3976596,0.45329988
2003-02-27,2.0474552948014915,4,1.0093,0.46185905,0.46941224,2003,2,27,7.0,7.0,1.0,4.0,4.0,2.0,0.6291,0.3854,1.4184,0.2118,0.831,0.9158,0.49283344,0.48831886,0.4858357,0.42437267,0.404664,0.437779,0.4940635,0.47924805,0.4852466,0.37754604,0.39884156,0.44302782
2003-02-28,9.390922882490688,5,1.1414,0.44493625,0.45738098,2003,2,28,6.0,5.0,2.0,8.0,4.0,2.0,0.653,0.5289,1.3047,0.2758,0.7244,1.0441,0.49110168,0.46443394,0.48070645,0.45820245,0.38866067,0.41707247,0.49285173,0.468643,0.48311824,0.41389933,0.39180592,0.43094122
2003-03-01,0.9617314040660858,5,1.1489,0.43586153,0.44748092,2003,3,1,5.0,5.0,1.0,8.0,4.0,2.0,0.7723,0.6426,1.1107,0.7079,0.757,1.1544,0.4851889,0.44804186,0.47034833,0.46161628,0.37065914,0.3975233,0.48903176,0.45519167,0.47400495,0.4392294,0.38158736,0.41848257
2003-03-02,1.4539230276002653,5,1.1756,0.46443012,0.45437345,2003,3,2,5.0,5.0,1.0,1.0,4.0,3.0,0.8949,0.4909,0.7505,1.0464,0.6836,0.9291,0.47947973,0.49302983,0.45635724,0.48215988,0.374789,0.38336197,0.48504522,0.49080583,0.4640666,0.46296334,0.37588772,0.40661424
2003-03-03,0.0,5,1.3055,0.46596336,0.46013674,2003,3,3,4.0,6.0,1.0,1.0,4.0,3.0,0.9867,0.479,0.2835,1.2171,0.6922,0.8257,0.47372892,0.4985074,0.45368123,0.49565342,0.40312067,0.37277675,0.4794351,0.50005376,0.45338342,0.48214912,0.3739993,0.3976596
2003-03-04,0.0,5,1.3776,0.47441643,0.47402754,2003,3,4,4.0,7.0,7.0,1.0,4.0,4.0,1.0093,0.6291,0.3854,1.4184,0.2118,0.831,0.46185905,0.49283344,0.48831886,0.4858357,0.42437267,0.404664,0.46941224,0.4940635,0.47924805,0.4852466,0.37754604,0.39884156
2003-03-05,0.0,6,1.254,0.46892756,0.47068658,2003,3,5,5.0,6.0,5.0,2.0,8.0,4.0,1.1414,0.653,0.5289,1.3047,0.2758,0.7244,0.44493625,0.49110168,0.46443394,0.48070645,0.45820245,0.38866067,0.45738098,0.49285173,0.468643,0.48311824,0.41389933,0.39180592
2003-03-06,0.0,6,1.37,0.46338648,0.46613267,2003,3,6,5.0,5.0,5.0,1.0,8.0,4.0,1.1489,0.7723,0.6426,1.1107,0.7079,0.757,0.43586153,0.4851889,0.44804186,0.47034833,0.46161628,0.37065914,0.44748092,0.48903176,0.45519167,0.47400495,0.4392294,0.38158736
2003-03-07,0.0,6,1.3819,0.48094085,0.4762374,2003,3,7,5.0,5.0,5.0,1.0,1.0,4.0,1.1756,0.8949,0.4909,0.7505,1.0464,0.6836,0.46443012,0.47947973,0.49302983,0.45635724,0.48215988,0.374789,0.45437345,0.48504522,0.49080583,0.4640666,0.46296334,0.37588772
2003-03-08,6.706140943492453,6,1.2183,0.48035908,0.48285693,2003,3,8,5.0,4.0,6.0,1.0,1.0,4.0,1.3055,0.9867,0.479,0.2835,1.2171,0.6922,0.46596336,0.47372892,0.4985074,0.45368123,0.49565342,0.40312067,0.46013674,0.4794351,0.50005376,0.45338342,0.48214912,0.3739993
2003-03-09,45.253250863817,6,1.2159,0.4831512,0.48625743,2003,3,9,5.0,4.0,7.0,7.0,1.0,4.0,1.3776,1.0093,0.6291,0.3854,1.4184,0.2118,0.47441643,0.46185905,0.49283344,0.48831886,0.4858357,0.42437267,0.47402754,0.46941224,0.4940635,0.47924805,0.4852466,0.37754604
2003-03-10,7.1874668548245815,6,1.2864,0.48454478,0.48859215,2003,3,10,6.0,5.0,6.0,5.0,2.0,8.0,1.254,1.1414,0.653,0.5289,1.3047,0.2758,0.46892756,0.44493625,0.49110168,0.46443394,0.48070645,0.45820245,0.47068658,0.45738098,0.49285173,0.468643,0.48311824,0.41389933
2003-03-11,0.0,7,1.0488,0.49018008,0.4946608,2003,3,11,6.0,5.0,5.0,5.0,1.0,8.0,1.37,1.1489,0.7723,0.6426,1.1107,0.7079,0.46338648,0.43586153,0.4851889,0.44804186,0.47034833,0.46161628,0.46613267,0.44748092,0.48903176,0.45519167,0.47400495,0.4392294
2003-03-12,41.01333395640055,8,1.3533,0.49235463,0.4945704,2003,3,12,6.0,5.0,5.0,5.0,1.0,1.0,1.3819,1.1756,0.8949,0.4909,0.7505,1.0464,0.48094085,0.46443012,0.47947973,0.49302983,0.45635724,0.48215988,0.4762374,0.45437345,0.48504522,0.49080583,0.4640666,0.46296334
2003-03-13,28.28049167825116,8,1.8772,0.48489594,0.48848116,2003,3,13,6.0,5.0,4.0,6.0,1.0,1.0,1.2183,1.3055,0.9867,0.479,0.2835,1.2171,0.48035908,0.46596336,0.47372892,0.4985074,0.45368123,0.49565342,0.48285693,0.46013674,0.4794351,0.50005376,0.45338342,0.48214912
2003-03-14,0.14626273341774423,8,2.2044,0.46819195,0.47599775,2003,3,14,6.0,5.0,4.0,7.0,7.0,1.0,1.2159,1.3776,1.0093,0.6291,0.3854,1.4184,0.4831512,0.47441643,0.46185905,0.49283344,0.48831886,0.4858357,0.48625743,0.47402754,0.46941224,0.4940635,0.47924805,0.4852466
2003-03-15,22.30922674925791,8,2.2201,0.45975873,0.46482417,2003,3,15,6.0,6.0,5.0,6.0,5.0,2.0,1.2864,1.254,1.1414,0.653,0.5289,1.3047,0.48454478,0.46892756,0.44493625,0.49110168,0.46443394,0.48070645,0.48859215,0.47068658,0.45738098,0.49285173,0.468643,0.48311824
2003-03-16,0.0005902334944241577,1,2.5769,0.47100028,0.47235042,2003,3,16,7.0,6.0,5.0,5.0,5.0,1.0,1.0488,1.37,1.1489,0.7723,0.6426,1.1107,0.49018008,0.46338648,0.43586153,0.4851889,0.44804186,0.47034833,0.4946608,0.46613267,0.44748092,0.48903176,0.45519167,0.47400495
2003-03-17,0.0,1,2.5584,0.4757641,0.4771584,2003,3,17,8.0,6.0,5.0,5.0,5.0,1.0,1.3533,1.3819,1.1756,0.8949,0.4909,0.7505,0.49235463,0.48094085,0.46443012,0.47947973,0.49302983,0.45635724,0.4945704,0.4762374,0.45437345,0.48504522,0.49080583,0.4640666
2003-03-18,0.0,1,2.3472,0.4582006,0.4661912,2003,3,18,8.0,6.0,5.0,4.0,6.0,1.0,1.8772,1.2183,1.3055,0.9867,0.479,0.2835,0.48489594,0.48035908,0.46596336,0.47372892,0.4985074,0.45368123,0.48848116,0.48285693,0.46013674,0.4794351,0.50005376,0.45338342
2003-03-19,0.8537307109606141,1,2.0882,0.44443613,0.45548612,2003,3,19,8.0,6.0,5.0,4.0,7.0,7.0,2.2044,1.2159,1.3776,1.0093,0.6291,0.3854,0.46819195,0.4831512,0.47441643,0.46185905,0.49283344,0.48831886,0.47599775,0.48625743,0.47402754,0.46941224,0.4940635,0.47924805
2003-03-20,2.247892990915312,1,1.9161,0.4369502,0.44687843,2003,3,20,8.0,6.0,6.0,5.0,6.0,5.0,2.2201,1.2864,1.254,1.1414,0.653,0.5289,0.45975873,0.48454478,0.46892756,0.44493625,0.49110168,0.46443394,0.46482417,0.48859215,0.47068658,0.45738098,0.49285173,0.468643
2003-03-21,0.0,1,2.0096,0.483488,0.47666657,2003,3,21,1.0,7.0,6.0,5.0,5.0,5.0,2.5769,1.0488,1.37,1.1489,0.7723,0.6426,0.47100028,0.49018008,0.46338648,0.43586153,0.4851889,0.44804186,0.47235042,0.4946608,0.46613267,0.44748092,0.48903176,0.45519167
2003-03-22,0.0,1,1.9779,0.4656852,0.46986273,2003,3,22,1.0,8.0,6.0,5.0,5.0,5.0,2.5584,1.3533,1.3819,1.1756,0.8949,0.4909,0.4757641,0.49235463,0.48094085,0.46443012,0.47947973,0.49302983,0.4771584,0.4945704,0.4762374,0.45437345,0.48504522,0.49080583
2003-03-23,2.298065242412526,2,1.8431,0.45199963,0.46068734,2003,3,23,1.0,8.0,6.0,5.0,4.0,6.0,2.3472,1.8772,1.2183,1.3055,0.9867,0.479,0.4582006,0.48489594,0.48035908,0.46596336,0.47372892,0.4985074,0.4661912,0.48848116,0.48285693,0.46013674,0.4794351,0.50005376
2003-03-24,0.1840376729055101,2,1.7979,0.43926793,0.45171022,2003,3,24,1.0,8.0,6.0,5.0,4.0,7.0,2.0882,2.2044,1.2159,1.3776,1.0093,0.6291,0.44443613,0.46819195,0.4831512,0.47441643,0.46185905,0.49283344,0.45548612,0.47599775,0.48625743,0.47402754,0.46941224,0.4940635
2003-03-25,6.1374486639267865,2,1.6171,0.4280225,0.44323927,2003,3,25,1.0,8.0,6.0,6.0,5.0,6.0,1.9161,2.2201,1.2864,1.254,1.1414,0.653,0.4369502,0.45975873,0.48454478,0.46892756,0.44493625,0.49110168,0.44687843,0.46482417,0.48859215,0.47068658,0.45738098,0.49285173
2003-03-26,4.962377511482272,2,1.3107,0.41976994,0.43595612,2003,3,26,1.0,1.0,7.0,6.0,5.0,5.0,2.0096,2.5769,1.0488,1.37,1.1489,0.7723,0.483488,0.47100028,0.49018008,0.46338648,0.43586153,0.4851889,0.47666657,0.47235042,0.4946608,0.46613267,0.44748092,0.48903176
2003-03-27,0.5487893323685663,3,1.0538,0.41482493,0.42927775,2003,3,27,1.0,1.0,8.0,6.0,5.0,5.0,1.9779,2.5584,1.3533,1.3819,1.1756,0.8949,0.4656852,0.4757641,0.49235463,0.48094085,0.46443012,0.47947973,0.46986273,0.4771584,0.4945704,0.4762374,0.45437345,0.48504522
2003-03-28,0.7788089953440552,3,0.9017,0.4086968,0.42265886,2003,3,28,2.0,1.0,8.0,6.0,5.0,4.0,1.8431,2.3472,1.8772,1.2183,1.3055,0.9867,0.45199963,0.4582006,0.48489594,0.48035908,0.46596336,0.47372892,0.46068734,0.4661912,0.48848116,0.48285693,0.46013674,0.4794351
2003-03-29,0.04556581476289365,3,0.8431,0.39670998,0.41513816,2003,3,29,2.0,1.0,8.0,6.0,5.0,4.0,1.7979,2.0882,2.2044,1.2159,1.3776,1.0093,0.43926793,0.44443613,0.46819195,0.4831512,0.47441643,0.46185905,0.45171022,0.45548612,0.47599775,0.48625743,0.47402754,0.46941224
2003-03-30,0.0,4,0.8662,0.38536742,0.4088223,2003,3,30,2.0,1.0,8.0,6.0,6.0,5.0,1.6171,1.9161,2.2201,1.2864,1.254,1.1414,0.4280225,0.4369502,0.45975873,0.48454478,0.46892756,0.44493625,0.44323927,0.44687843,0.46482417,0.48859215,0.47068658,0.45738098
2003-03-31,0.3596017828418149,5,1.4132,0.38018334,0.40266263,2003,3,31,2.0,1.0,1.0,7.0,6.0,5.0,1.3107,2.0096,2.5769,1.0488,1.37,1.1489,0.41976994,0.483488,0.47100028,0.49018008,0.46338648,0.43586153,0.43595612,0.47666657,0.47235042,0.4946608,0.46613267,0.44748092
2003-04-01,21.681543853547836,5,1.4838,0.38590994,0.39969128,2003,4,1,3.0,1.0,1.0,8.0,6.0,5.0,1.0538,1.9779,2.5584,1.3533,1.3819,1.1756,0.41482493,0.4656852,0.4757641,0.49235463,0.48094085,0.46443012,0.42927775,0.46986273,0.4771584,0.4945704,0.4762374,0.45437345
2003-04-02,0.0,5,1.6591,0.38481057,0.39675125,2003,4,2,3.0,2.0,1.0,8.0,6.0,5.0,0.9017,1.8431,2.3472,1.8772,1.2183,1.3055,0.4086968,0.45199963,0.4582006,0.48489594,0.48035908,0.46596336,0.42265886,0.46068734,0.4661912,0.48848116,0.48285693,0.46013674
2003-04-03,31.807696538831806,5,1.2848,0.38496214,0.3950106,2003,4,3,3.0,2.0,1.0,8.0,6.0,5.0,0.8431,1.7979,2.0882,2.2044,1.2159,1.3776,0.39670998,0.43926793,0.44443613,0.46819195,0.4831512,0.47441643,0.41513816,0.45171022,0.45548612,0.47599775,0.48625743,0.47402754
2003-04-04,49.7213880221049,6,1.2795,0.47176892,0.44853663,2003,4,4,4.0,2.0,1.0,8.0,6.0,6.0,0.8662,1.6171,1.9161,2.2201,1.2864,1.254,0.38536742,0.4280225,0.4369502,0.45975873,0.48454478,0.46892756,0.4088223,0.44323927,0.44687843,0.46482417,0.48859215,0.47068658
2003-04-05,0.28365988503921674,6,1.3604,0.46205324,0.45438012,2003,4,5,5.0,2.0,1.0,1.0,7.0,6.0,1.4132,1.3107,2.0096,2.5769,1.0488,1.37,0.38018334,0.41976994,0.483488,0.47100028,0.49018008,0.46338648,0.40266263,0.43595612,0.47666657,0.47235042,0.4946608,0.46613267
2003-04-06,1.91002255357388,6,1.3861,0.44566536,0.4466467,2003,4,6,5.0,3.0,1.0,1.0,8.0,6.0,1.4838,1.0538,1.9779,2.5584,1.3533,1.3819,0.38590994,0.41482493,0.4656852,0.4757641,0.49235463,0.48094085,0.39969128,0.42927775,0.46986273,0.4771584,0.4945704,0.4762374
2003-04-07,8.594973925501108,7,1.6909,0.43282294,0.4390989,2003,4,7,5.0,3.0,2.0,1.0,8.0,6.0,1.6591,0.9017,1.8431,2.3472,1.8772,1.2183,0.38481057,0.4086968,0.45199963,0.4582006,0.48489594,0.48035908,0.39675125,0.42265886,0.46068734,0.4661912,0.48848116,0.48285693
2003-04-08,8.451486923731863,7,1.4714,0.42018843,0.4312695,2003,4,8,5.0,3.0,2.0,1.0,8.0,6.0,1.2848,0.8431,1.7979,2.0882,2.2044,1.2159,0.38496214,0.39670998,0.43926793,0.44443613,0.46819195,0.4831512,0.3950106,0.41513816,0.45171022,0.45548612,0.47599775,0.48625743
2003-04-09,0.005695851286873221,8,1.3679,0.41064668,0.42475158,2003,4,9,6.0,4.0,2.0,1.0,8.0,6.0,1.2795,0.8662,1.6171,1.9161,2.2201,1.2864,0.47176892,0.38536742,0.4280225,0.4369502,0.45975873,0.48454478,0.44853663,0.4088223,0.44323927,0.44687843,0.46482417,0.48859215
2003-04-10,0.29237652083005133,8,1.6068,0.45183834,0.4271745,2003,4,10,6.0,5.0,2.0,1.0,1.0,7.0,1.3604,1.4132,1.3107,2.0096,2.5769,1.0488,0.46205324,0.38018334,0.41976994,0.483488,0.47100028,0.49018008,0.45438012,0.40266263,0.43595612,0.47666657,0.47235042,0.4946608
2003-04-11,0.0,8,1.6718,0.43918103,0.42875323,2003,4,11,6.0,5.0,3.0,1.0,1.0,8.0,1.3861,1.4838,1.0538,1.9779,2.5584,1.3533,0.44566536,0.38590994,0.41482493,0.4656852,0.4757641,0.49235463,0.4466467,0.39969128,0.42927775,0.46986273,0.4771584,0.4945704
2003-04-12,0.4768470584207939,8,1.7466,0.4208508,0.4225752,2003,4,12,7.0,5.0,3.0,2.0,1.0,8.0,1.6909,1.6591,0.9017,1.8431,2.3472,1.8772,0.43282294,0.38481057,0.4086968,0.45199963,0.4582006,0.48489594,0.4390989,0.39675125,0.42265886,0.46068734,0.4661912,0.48848116
2003-04-13,11.77508233503128,8,1.3964,0.40906888,0.41666383,2003,4,13,7.0,5.0,3.0,2.0,1.0,8.0,1.4714,1.2848,0.8431,1.7979,2.0882,2.2044,0.42018843,0.38496214,0.39670998,0.43926793,0.44443613,0.46819195,0.4312695,0.3950106,0.41513816,0.45171022,0.45548612,0.47599775
2003-04-14,2.9902042353318796,8,1.0721,0.39851686,0.41111138,2003,4,14,8.0,6.0,4.0,2.0,1.0,8.0,1.3679,1.2795,0.8662,1.6171,1.9161,2.2201,0.41064668,0.47176892,0.38536742,0.4280225,0.4369502,0.45975873,0.42475158,0.44853663,0.4088223,0.44323927,0.44687843,0.46482417
2003-04-15,0.0,1,1.1914,0.38861498,0.40516466,2003,4,15,8.0,6.0,5.0,2.0,1.0,1.0,1.6068,1.3604,1.4132,1.3107,2.0096,2.5769,0.45183834,0.46205324,0.38018334,0.41976994,0.483488,0.47100028,0.4271745,0.45438012,0.40266263,0.43595612,0.47666657,0.47235042
2003-04-16,30.417125966813828,1,1.2325,0.37866804,0.39877477,2003,4,16,8.0,6.0,5.0,3.0,1.0,1.0,1.6718,1.3861,1.4838,1.0538,1.9779,2.5584,0.43918103,0.44566536,0.38590994,0.41482493,0.4656852,0.4757641,0.42875323,0.4466467,0.39969128,0.42927775,0.46986273,0.4771584
2003-04-17,0.0034866597917344836,1,0.9291,0.36829165,0.39190853,2003,4,17,8.0,7.0,5.0,3.0,2.0,1.0,1.7466,1.6909,1.6591,0.9017,1.8431,2.3472,0.4208508,0.43282294,0.38481057,0.4086968,0.45199963,0.4582006,0.4225752,0.4390989,0.39675125,0.42265886,0.46068734,0.4661912
