,BahiaBlanca_Rainfall,MJOPhase_OLR,MJOLongitude_OLR,MJOAmplitude_OLR,MJOPhase_Chi200,MJOLongitude_Chi200,MJOAmplitude_Chi200,ERA5_Soil_Moisture_Lev1,ERA5_Soil_Moisture_Lev2
1980-11-07,6.1,8,276.0,0.6221,8,292.0,0.8176,0.18870473,0.17649972
1980-11-08,10.9,8,293.8,0.7116,1,317.0,0.7807,0.28471088,0.19904988
1980-11-09,0.0,1,320.4,1.016,2,3.2,0.9848,0.25431225,0.20758082
1980-11-10,0.0,1,332.5,1.2077,1,353.5,1.2576,0.2267698,0.20666678
1980-11-11,0.0,1,344.2,1.28,2,1.1,1.1741,0.20274101,0.20158705
1980-11-12,0.0,1,349.4,1.0272,2,22.8,0.8772,0.18316436,0.1966111
1980-11-13,0.0,1,359.3,1.0199,2,35.5,1.0011,0.16765802,0.19088696
1980-11-14,1.0,2,2.4,1.0536,2,29.1,1.0011,0.15547225,0.18440247
1980-11-15,0.0,2,13.8,1.0434,2,36.5,0.7743,0.14748551,0.18365827
1980-11-16,0.0,2,30.5,1.01,3,50.8,0.7377,0.1425494,0.179471
1980-11-17,0.0,2,37.1,0.9266,3,59.4,0.8058,0.13383809,0.17418769
1980-11-18,0.0,3,48.0,0.7708,3,78.2,0.8868,0.16185048,0.17347454
1980-11-19,0.0,3,59.9,0.6609,3,76.7,0.7599,0.1611749,0.17275733
1980-11-20,0.0,3,76.0,0.4989,3,80.5,0.4383,0.19434582,0.17038192
1980-11-21,,4,99.3,0.5402,4,132.0,0.4602,0.19807483,0.17201316
1980-11-22,14.0,4,104.2,0.6506,5,138.2,0.6212,0.2107935,0.17562614
1980-11-23,0.0,4,112.7,0.5208,5,168.7,0.7458,0.20080097,0.17707537
1980-11-24,0.0,4,134.8,0.4567,6,186.3,0.7933,0.1807949,0.17671812
1980-11-25,0.0,5,149.8,0.4249,6,210.3,0.6443,0.17084433,0.17589575
1980-11-26,0.0,4,118.4,0.2406,7,230.1,0.4839,0.15435748,0.17136066
1980-11-27,0.0,3,80.6,0.1489,7,238.4,0.4061,0.14358024,0.16871832
1980-11-28,0.0,2,28.7,0.2692,5,177.5,0.1886,0.15609889,0.17027812
1980-11-29,0.0,2,44.2,0.3091,7,248.2,0.0603,0.15425257,0.16869406
1980-11-30,0.0,3,73.2,0.4222,2,41.2,0.1741,0.14140522,0.16485864
1980-12-01,0.0,4,103.7,0.7479,4,114.6,0.4626,0.12856206,0.15904012
1980-12-02,0.0,4,108.1,0.6576,4,120.5,0.4563,0.12463582,0.15853052
1980-12-03,0.0,4,130.9,0.6368,5,135.0,0.4864,0.11868702,0.15335101
1980-12-04,0.5,5,141.2,0.752,5,140.9,0.8337,0.13288134,0.1459754
1980-12-05,0.0,5,145.2,0.6578,5,137.8,0.8121,0.12707381,0.14626256
1980-12-06,0.0,5,148.5,0.5961,5,160.7,0.6922,0.124779895,0.14476208
1980-12-07,0.0,5,152.7,0.8348,5,165.6,1.0449,0.12438545,0.14407319
1980-12-08,0.0,5,153.3,0.7625,5,156.4,0.9116,0.113556474,0.13678251
1980-12-09,0.0,5,143.7,0.5799,5,154.5,0.7422,0.10626208,0.13245502
1980-12-10,0.0,4,122.7,0.5061,5,147.6,0.5204,0.10618514,0.13053933
1980-12-11,0.0,4,118.1,0.4566,4,116.1,0.3603,0.110766,0.13100442
1980-12-12,0.0,5,137.3,0.2113,1,349.4,0.1363,0.11603361,0.13533866
1980-12-13,,5,174.7,0.235,1,321.2,0.2728,0.21427494,0.13708854
1980-12-14,0.0,5,172.2,0.0656,1,325.3,0.5806,0.18076834,0.13644953
1980-12-15,0.0,6,189.6,0.118,1,321.3,0.4216,0.15755218,0.1359696
1980-12-16,0.0,6,218.2,0.2323,8,305.7,0.2655,0.14576086,0.13690384
1980-12-17,2.0,6,185.3,0.4321,7,230.7,0.1962,0.15968804,0.13864294
1980-12-18,0.0,5,157.6,0.6646,5,146.9,0.326,0.1567395,0.14199977
1980-12-19,0.0,5,165.3,0.6391,6,192.6,0.2037,0.17006524,0.14211841
1980-12-20,0.0,5,169.1,0.5546,6,217.6,0.5208,0.17228922,0.14193371
1980-12-21,0.0,5,161.4,0.7171,6,190.4,0.6658,0.16156234,0.1419836
1980-12-22,0.0,5,175.3,0.5999,6,209.7,0.3886,0.14377327,0.1402418
1980-12-23,0.3,7,236.9,0.4543,8,282.5,0.5082,0.14733584,0.13921723
1980-12-24,0.0,7,249.3,0.4503,8,287.3,0.6724,0.13751954,0.13784215
1980-12-25,0.0,8,270.7,0.4167,8,291.2,0.6412,0.12827672,0.13066335
1980-12-26,0.0,8,279.1,0.2231,7,242.1,0.3596,0.12262586,0.1280399
1980-12-27,22.1,4,95.3,0.2406,6,186.5,0.1912,0.115591615,0.12615117
1980-12-28,0.0,3,51.0,0.5094,2,41.2,0.273,0.12762073,0.12716092
1980-12-29,0.0,2,39.6,0.7325,2,29.3,0.5007,0.13059582,0.13342836
1980-12-30,0.0,2,35.9,1.0919,2,40.4,0.9199,0.13560188,0.13210857
1980-12-31,14.0,2,40.1,0.9528,3,45.5,0.957,0.26520276,0.14151849
1981-01-01,0.0,2,16.8,0.7168,2,28.7,0.5304,0.22047132,0.14929989
1981-01-02,0.0,2,42.4,0.6109,3,74.5,0.523,0.18714094,0.14850989
1981-01-03,0.0,3,74.4,0.3679,4,109.5,0.5603,0.16305059,0.14711186
1981-01-04,0.0,5,168.8,0.2608,6,187.2,0.5577,0.13919383,0.13954617
1981-01-05,0.0,6,188.7,0.6557,6,201.9,0.878,0.1241113,0.13525778
1981-01-06,0.0,6,186.8,0.6903,6,211.4,0.8169,0.12868094,0.13573366
1981-01-07,0.0,6,218.7,0.4981,7,257.6,0.8007,0.14293963,0.13493153
1981-01-08,0.0,7,231.9,0.3793,7,258.0,0.8946,0.12799138,0.13210046
1981-01-09,0.0,6,197.3,0.5307,6,208.3,0.5839,0.12446938,0.1323337
1981-01-10,0.0,6,185.2,0.5683,5,177.1,0.4576,0.117437944,0.12790778
1981-01-11,1.0,6,196.6,0.6724,6,186.0,0.5616,0.1719549,0.13158412
1981-01-12,0.0,6,215.9,0.8206,6,193.3,0.7083,0.14835972,0.1306701
1981-01-13,0.0,6,214.3,1.0257,6,217.8,0.8911,0.13513471,0.13162996
1981-01-14,0.0,6,214.3,1.1663,7,227.1,1.015,0.12998456,0.13194813
1981-01-15,0.0,6,223.2,1.3698,7,232.7,1.5773,0.12509042,0.13152617
1981-01-16,0.0,7,235.2,1.6071,7,241.6,1.9715,0.123536415,0.13248873
1981-01-17,0.5,7,245.1,1.8044,7,251.3,2.1554,0.19850425,0.13360362
1981-01-18,0.0,7,243.4,1.8764,7,252.1,2.069,0.16400033,0.131785
1981-01-19,0.0,7,248.8,1.7373,7,260.2,2.0494,0.31333032,0.13547349
1981-01-20,11.9,7,261.3,1.7696,7,268.5,1.9098,0.26638192,0.15541366
1981-01-21,0.0,7,267.5,1.5782,8,274.5,1.7184,0.25322962,0.16264905
1981-01-22,0.0,8,276.6,1.038,8,288.9,0.9264,0.23603642,0.16802269
1981-01-23,7.1,8,295.7,0.7229,1,321.3,0.6563,0.31617814,0.17122854
1981-01-24,0.0,8,309.6,0.6684,1,325.7,0.5452,0.2644908,0.19389597
1981-01-25,1.0,8,306.9,0.5618,1,348.2,0.264,0.23115344,0.19497988
1981-01-26,11.9,7,268.3,0.2061,6,186.1,0.2807,0.27043402,0.1976559
1981-01-27,0.0,7,254.2,0.2857,5,150.6,0.6251,0.24816062,0.20402849
1981-01-28,2.0,7,254.4,0.5431,6,201.9,0.2719,0.27151665,0.21438754
1981-01-29,0.0,7,225.5,0.5817,6,194.7,0.5329999999999999,0.23155767,0.21003036
1981-01-30,0.0,6,205.6,0.4435,5,176.2,0.604,0.20359424,0.20434532
1981-01-31,7.1,6,216.1,0.2312,6,182.9,0.5189,0.22230369,0.19897571
1981-02-01,0.0,7,229.9,0.6487,6,213.8,0.903,0.2660518,0.20134708
1981-02-02,0.0,6,222.0,1.0804,6,216.3,1.2726,0.23850799,0.20042226
1981-02-03,0.0,6,215.4,1.1516,6,216.7,1.3217,0.20200667,0.19441365
1981-02-04,0.0,7,233.4,1.2571,7,229.7,1.4361,0.1806998,0.19035444
1981-02-05,,7,253.3,1.3306,7,245.5,1.4493,0.15843756,0.18207154
1981-02-06,0.0,7,258.5,1.3332,7,255.5,1.1727,0.14225006,0.17495207
1981-02-07,0.0,7,264.5,1.1548,7,265.3,0.9982,0.1329219,0.1699195
1981-02-08,13.0,7,251.4,0.9498,7,240.3,0.7875,0.2915185,0.2274226
1981-02-09,0.0,7,230.6,0.963,6,220.4,0.9295,0.2493971,0.22541116
1981-02-10,0.0,6,211.3,1.0545,6,195.7,1.1659,0.21872431,0.21982859
1981-02-11,0.0,6,203.2,1.0549,6,191.5,1.0602,0.19814897,0.21426216
1981-02-12,0.0,6,197.3,1.1628,6,194.6,1.2137,0.18166211,0.2089303
1981-02-13,0.0,6,195.7,1.2114,6,192.1,1.0169,0.197216,0.20656028
1981-02-14,0.0,6,199.7,1.2618,6,215.7,1.026,0.18466938,0.20496681
1981-02-15,0.0,6,222.3,1.3721,7,234.3,1.2206,0.17058976,0.20026588
1981-02-16,0.0,7,231.9,1.482,7,237.7,1.3662,0.16239879,0.19669333
1981-02-17,4.1,7,249.3,1.6199,7,249.4,1.436,0.17017293,0.19291994
1981-02-18,22.1,7,260.8,1.7217,7,253.2,1.6115,0.2615241,0.19793361
1981-02-19,0.0,7,266.8,1.8832,7,265.5,1.8751,0.22491509,0.19587368
1981-02-20,0.0,7,260.8,1.947,7,254.5,2.04,0.1933863,0.18837674
1981-02-21,0.0,7,261.3,1.8366,7,255.8,1.8397,0.17823943,0.18672393
1981-02-22,0.0,7,256.2,1.7219,7,251.9,1.6567,0.16044615,0.1800062
1981-02-23,0.0,7,243.2,1.7180000000000002,7,228.5,1.5481,0.14499995,0.17438856
1981-02-24,0.0,7,234.4,1.8233,6,216.9,1.5454,0.1343598,0.16897717
1981-02-25,9.9,7,225.9,1.8773,6,206.6,1.6787,0.27129287,0.17437372
1981-02-26,0.0,6,220.0,1.9474,6,203.4,1.8822,0.2282203,0.1773194
1981-02-27,,7,226.6,1.8535,6,214.8,1.8599,0.1955697,0.17431845
1981-02-28,0.0,7,238.8,1.8049,7,230.5,1.7992,0.17851217,0.17430092
1981-03-01,0.0,7,240.5,1.7776,7,238.4,1.8081,0.16201693,0.17071627
1981-03-02,31.0,7,255.8,2.0971,7,258.8,1.7552,0.31372055,0.19862117
1981-03-03,0.0,7,268.1,2.5009,8,275.0,1.7721,0.2578804,0.20840722
1981-03-04,,8,278.9,2.4473,8,287.0,1.7045,0.22489132,0.20421186
1981-03-05,15.0,8,288.1,2.4903,8,289.6,1.8618,0.26963815,0.2054373
1981-03-06,0.0,8,288.4,2.8078,8,293.6,1.9396,0.24890195,0.20949651
1981-03-07,,8,289.4,2.9163,8,292.5,2.0819,0.22351357,0.2069
1981-03-08,0.0,8,292.6,2.7032,8,296.1,1.7931,0.20421946,0.20292574
1981-03-09,0.0,8,294.7,2.5711,8,293.9,1.6194,0.18516454,0.19706543
1981-03-10,0.0,8,298.1,2.41,8,294.5,1.5811,0.17068487,0.1910703
1981-03-11,1.0,8,301.0,2.2146,8,295.0,1.4372,0.18019065,0.18631005
1981-03-12,0.0,8,302.6,2.5195,8,304.9,2.1017,0.170531,0.18494035
1981-03-13,,8,306.0,3.031,8,313.1,2.3516,0.16240019,0.18379445
1981-03-14,,8,311.7,3.3888,1,324.5,2.7449,0.15086764,0.17959908
1981-03-15,5.1,8,313.2,3.4921,1,322.5,2.8771,0.17766595,0.17987004
1981-03-16,0.0,1,315.8,3.1678,1,321.3,2.6277,0.17020091,0.17918521
1981-03-17,,1,323.9,2.9891,1,325.8,2.5217,0.1611805,0.175796
1981-03-18,0.0,1,338.4,3.2325,1,338.3,2.9095,0.15760393,0.17521632
1981-03-19,0.0,1,345.7,3.5319,1,351.8,3.2693,0.15183137,0.1739747
1981-03-20,0.0,1,351.7,3.6545,1,354.5,3.3234,0.14256057,0.16942474
1981-03-21,0.0,1,357.7,3.4096,2,2.7,3.2642,0.13763005,0.16640899
1981-03-22,30.0,2,4.7,3.1127,2,9.0,3.1487,0.13233164,0.16332987
1981-03-23,0.0,2,13.4,3.0657,2,18.2,3.1568,0.1348004,0.16367362
1981-03-24,0.0,2,18.2,3.0952,2,23.9,3.2816,0.1387882,0.165499
1981-03-25,0.0,2,21.8,2.8521,2,28.0,3.1086,0.13391781,0.1621799
1981-03-26,0.0,2,27.0,2.7316,2,34.3,3.0232,0.12875229,0.1593583
1981-03-27,0.0,2,37.8,2.7893,2,42.6,3.1277,0.12502886,0.15557542
1981-03-28,2.0,3,46.1,3.0635,3,52.6,3.3567,0.28383946,0.16111892
1981-03-29,0.0,3,53.1,3.0355,3,62.5,3.4387,0.24795222,0.17431307
1981-03-30,0.0,3,59.8,2.9042,3,69.4,3.4209,0.21996218,0.1736201
1981-03-31,0.0,3,69.8,3.0178,3,75.0,3.4572,0.20236334,0.17285573
1981-04-01,0.0,3,78.2,3.2119,3,84.4,3.4839,0.19078746,0.17260903
1981-04-02,0.0,3,84.2,3.1869,4,94.9,3.4972,0.17943114,0.17076883
1981-04-03,0.5,3,89.6,3.1943,4,103.3,3.4665,0.17355227,0.16729471
1981-04-04,0.0,4,96.2,3.1489,4,108.7,3.5158,0.16579351,0.16478315
1981-04-05,0.3,4,101.9,3.0904,4,113.5,3.0261,0.1601734,0.16316405
1981-04-06,0.0,4,105.7,3.1744,4,119.3,2.7979,0.16297087,0.16245222
1981-04-07,30.0,4,108.5,2.7959,4,121.4,2.488,0.27059907,0.17571512
1981-04-08,0.0,4,118.5,2.2785,4,130.4,2.262,0.24050817,0.18218884
1981-04-09,0.0,4,129.2,2.1442,5,140.0,2.0624,0.22817974,0.18380389
1981-04-10,7.9,5,138.0,2.0667,5,151.0,1.9259,0.22643691,0.18709062
1981-04-11,0.3,5,147.6,1.6304,5,164.8,1.4907,0.21156561,0.18606201
1981-04-12,0.0,5,153.9,1.2296,5,179.6,1.4087,0.21648495,0.18578294
1981-04-13,6.1,5,160.5,0.722,6,182.2,1.1184,0.29874995,0.19079798
1981-04-14,17.0,5,161.0,0.5618,6,208.3,0.9547,0.29290605,0.22512805
1981-04-15,0.0,6,185.3,0.4192,7,239.2,1.0074,0.26892757,0.23160985
1981-04-16,1.0,6,222.1,0.5343,7,259.8,1.1175,0.26168635,0.23386933
1981-04-17,2.0,7,238.8,0.5363,8,274.2,1.0902,0.25176376,0.23414569
1981-04-18,0.0,7,255.5,0.6436,8,293.9,0.7732,0.24416304,0.23300517
1981-04-19,0.0,7,252.3,0.7557,1,318.6,0.5436,0.2383751,0.2317029
1981-04-20,0.0,7,243.6,0.7544,1,343.1,0.2816,0.23168777,0.23058665
1981-04-21,0.0,6,220.9,0.7892,3,46.3,0.1525,0.22599772,0.22785398
1981-04-22,2.0,6,216.6,0.6913,4,122.5,0.0891,0.28264076,0.22446346
1981-04-23,4.1,6,217.6,0.6005,4,120.3,0.3848,0.2932935,0.24737352
1981-04-24,0.0,6,218.1,0.606,5,149.5,0.5096,0.26889962,0.24848978
1981-04-25,4.1,7,229.8,0.6928,5,179.7,0.4418,0.2550172,0.2478885
1981-04-26,3.0,7,269.6,0.9806,8,272.0,0.5237,0.24756056,0.24586228
1981-04-27,0.0,8,292.5,1.2479,8,293.4,0.9235,0.24461484,0.24445213
1981-04-28,0.3,8,312.5,1.3482,1,317.1,1.1295,0.24422039,0.2428155
1981-04-29,0.0,1,328.9,1.6289,1,328.0,1.5879,0.24282444,0.24134201
1981-04-30,0.0,1,333.7,2.0925,1,333.9,2.1826,0.23488526,0.23824671
1981-05-01,0.0,1,335.8,2.1708,1,339.4,2.1854,0.22704259,0.23550192
1981-05-02,0.0,1,341.3,2.0546,1,353.5,1.9618,0.22064757,0.23284744
1981-05-03,0.0,1,351.5,1.8344,2,6.9,2.0115,0.23592453,0.2306608
1981-05-04,0.0,1,358.5,1.9765,2,9.2,2.0869,0.22736429,0.22835684
1981-05-05,1.0,2,5.0,1.9721,2,10.8,2.2863,0.26218152,0.2285658
1981-05-06,0.0,2,12.9,1.9878,2,11.6,2.2845,0.24729063,0.22933018
1981-05-07,0.0,2,24.2,1.8576,2,20.0,2.2424,0.23927589,0.22860622
1981-05-08,0.0,2,31.5,1.7182,2,27.1,2.1533,0.25875044,0.23074976
1981-05-09,0.0,2,37.9,1.6338,2,31.9,2.0804,0.2474333,0.23131464
1981-05-10,0.0,3,48.2,1.6398,3,48.5,1.8911,0.25321424,0.22944748
1981-05-11,0.0,3,52.9,1.8165,3,60.3,2.1938,0.24459806,0.22936793
1981-05-12,1.0,3,66.9,1.7262,3,68.0,2.2217,0.25356254,0.23074436
1981-05-13,3.0,3,74.8,1.8386,3,72.7,2.0789,0.25009227,0.23397717
1981-05-14,0.0,3,77.3,2.0002,3,75.8,1.9864,0.244219,0.23429805
1981-05-15,0.0,3,80.7,2.1457,3,77.7,2.1534,0.2354084,0.232137
1981-05-16,,3,85.7,2.1603,3,75.7,2.1804,0.22994494,0.2303696
1981-05-17,31.0,4,92.7,2.1248,3,79.1,1.8616,0.23700854,0.2308185
1981-05-18,4.1,4,100.1,1.9911,4,93.2,1.7380000000000002,0.29439008,0.23303619
1981-05-19,0.0,4,112.5,2.0213,4,109.0,1.5604,0.30197683,0.24713221
1981-05-20,0.0,4,120.7,2.0567,4,122.9,1.4233,0.27359796,0.25090563
1981-05-21,0.0,4,128.9,1.9314,5,135.5,1.2369,0.2584329,0.24998082
1981-05-22,0.0,5,139.3,1.6135,5,143.5,0.7474,0.24806131,0.24712682
1981-05-23,0.0,5,141.7,1.3742,5,147.6,0.5187,0.24287482,0.24496308
1981-05-24,0.0,4,129.5,1.0917,5,141.3,0.2725,0.23988993,0.24335477
1981-05-25,0.0,4,113.9,0.923,4,109.2,0.2523,0.23602524,0.24244209
1981-05-26,0.0,4,124.0,0.7502,4,113.3,0.1991,0.23258716,0.24033496
1981-05-27,0.0,4,127.9,0.5568,5,143.7,0.1275,0.22951692,0.23857969
1981-05-28,0.0,4,107.7,0.5579,3,64.2,0.2406,0.23560563,0.23697542
1981-05-29,0.0,3,87.2,0.8197,3,60.0,0.6862,0.23392294,0.23671925
1981-05-30,0.0,3,87.3,0.8122,3,47.1,0.7878,0.2526072,0.23450026
1981-05-31,0.3,4,100.1,0.939,3,68.4,0.6726,0.27704862,0.24071917
1981-06-01,1.0,4,117.2,1.1984,4,99.4,0.7559,0.2705585,0.24463683
1981-06-02,1.0,5,139.9,1.3124,4,130.1,0.9318,0.26358303,0.24777393
1981-06-03,1.0,5,149.1,1.4251,5,142.9,1.1934,0.25752515,0.24730343
1981-06-04,0.0,5,156.1,1.3813,5,152.8,1.2649,0.25807902,0.24859089
1981-06-05,3.0,5,166.6,1.3115,5,169.8,1.2478,0.25442272,0.24845202
1981-06-06,3.0,5,175.7,1.3999,6,181.8,1.3789,0.25609985,0.247991
1981-06-07,0.0,5,176.2,1.1399,6,188.3,1.1817,0.2535933,0.24793974
1981-06-08,0.0,5,173.5,1.1795,6,188.2,1.1956,0.28050768,0.24812174
1981-06-09,0.0,5,175.9,1.3018,6,192.2,1.296,0.26675257,0.24984062
1981-06-10,,5,170.3,1.3519,6,189.9,1.2515,0.25622013,0.24928382
1981-06-11,0.0,5,167.6,1.5588,6,186.5,1.1559,0.25144345,0.24939978
1981-06-12,0.0,5,157.8,1.8319,6,184.3,1.3853,0.25995052,0.25033402
1981-06-13,0.0,5,150.0,1.9048,5,168.2,1.4254,0.26343197,0.25009674
1981-06-14,0.0,5,142.4,1.8107,5,167.8,1.3416,0.25861475,0.25043243
1981-06-15,3.0,5,135.0,1.3628,5,171.3,1.0503,0.26139823,0.24949685
1981-06-16,7.1,4,125.8,0.9351,5,156.3,0.5712,0.2900778,0.25550544
1981-06-17,0.0,4,105.3,0.8489,3,77.0,0.1262,0.2747855,0.258137
1981-06-18,0.0,4,113.1,1.0422,3,68.3,0.19,0.2661721,0.25770965
1981-06-19,0.0,4,114.9,1.2287,3,88.1,0.7705,0.25783285,0.25514817
1981-06-20,0.0,4,123.4,1.409,4,98.1,1.2413,0.25183928,0.2522915
1981-06-21,0.0,4,132.3,1.5457,4,109.1,1.1553,0.2492964,0.25125748
1981-06-22,0.0,5,137.6,1.54,4,124.5,1.1644,0.24699968,0.24988106
1981-06-23,0.0,4,129.5,1.272,5,139.1,1.0766,0.24632268,0.25125885
1981-06-24,0.0,4,129.0,0.8304,5,149.4,1.1515,0.24517852,0.24985005
1981-06-25,0.0,4,117.1,0.55,5,153.2,0.8135,0.24155162,0.24783191
1981-06-26,,4,119.1,0.7053,5,159.5,0.7145,0.23774987,0.24554142
1981-06-27,0.0,3,89.9,0.5218,5,135.3,0.2266,0.23607558,0.24459101
1981-06-28,0.0,3,71.0,0.499,5,139.0,0.2898,0.23265149,0.24213204
1981-06-29,0.0,3,64.6,0.5519,3,77.3,0.4503,0.22719224,0.2389693
1981-06-30,0.0,3,66.0,0.8075,3,66.7,0.8736,0.24734518,0.23872125
1981-07-01,0.0,2,44.7,0.5264,3,58.0,0.5161,0.2497398,0.24380639
1981-07-02,0.0,3,47.3,0.6446,3,66.3,0.5710000000000001,0.24469317,0.24287483
1981-07-03,0.0,3,67.7,0.5618,4,92.1,0.6409999999999999,0.23869681,0.2405911
1981-07-04,0.0,4,96.5,0.6295,4,105.3,0.7208,0.23359144,0.23863766
1981-07-05,0.0,4,113.5,0.4989,4,112.0,0.8385,0.22930291,0.23697813
1981-07-06,0.0,4,110.4,0.3817,4,100.1,0.952,0.22702299,0.2356664
1981-07-07,0.0,4,116.0,0.3639,4,111.0,0.8298,0.22563963,0.23443285
1981-07-08,0.0,5,147.6,0.3699,4,115.9,0.5998,0.22328418,0.23311707
1981-07-09,0.0,4,90.1,0.4239,4,95.4,0.5246,0.2693346,0.23235135
1981-07-10,0.0,3,73.4,0.6289,3,68.9,0.5864,0.270034,0.23930633
1981-07-11,0.0,3,66.4,0.6981,3,68.4,0.5081,0.2570202,0.24127594
1981-07-12,0.0,2,43.8,0.5096,3,85.2,0.3184,0.25550538,0.24179769
1981-07-13,0.0,2,7.8,0.5223,2,12.7,0.1361,0.24921668,0.24275753
1981-07-14,,2,5.1,0.4278,1,338.0,0.1302,0.24337837,0.24179362
1981-07-15,,2,1.4,0.6791,8,309.5,0.2784,0.23891082,0.23957731
1981-07-16,29.0,1,359.4,0.8479,1,316.7,0.4573,0.24094036,0.23953688
1981-07-17,1.0,2,12.1,0.9146,1,356.6,0.6241,0.24288741,0.23964201
1981-07-18,0.0,2,19.5,0.9335,2,20.1,0.8644,0.239364,0.23845431
1981-07-19,0.0,2,28.7,1.0107,2,25.1,1.1972,0.23548812,0.23682174
1981-07-20,0.0,2,35.2,1.1499,2,29.3,1.4344,0.23031701,0.23506376
1981-07-21,0.0,2,33.7,1.0422,2,37.6,1.3583,0.22557111,0.23311572
1981-07-22,0.0,2,39.4,1.2037,3,46.0,1.6475,0.22961484,0.23217206
1981-07-23,0.0,3,54.1,1.1837,3,52.6,1.6404,0.22960365,0.23003256
1981-07-24,0.0,3,64.9,1.4074,3,66.3,1.8679,0.22334851,0.22777578
1981-07-25,,3,68.3,1.4337,3,67.0,1.9377,0.21618003,0.22482608
1981-07-26,0.0,3,85.5,1.2407,3,77.2,1.6533,0.21131803,0.22295082
1981-07-27,0.0,4,107.6,1.1612,4,91.9,1.3672,0.2069316,0.21909922
1981-07-28,0.0,4,128.8,1.1945,4,123.4,1.1833,0.20469365,0.21786165
1981-07-29,0.0,5,147.5,1.2164,5,140.1,1.3986,0.2098032,0.21928662
1981-07-30,0.0,5,166.7,1.6885,5,163.0,1.7072,0.20765334,0.21791154
1981-07-31,0.0,5,175.5,2.2301,5,177.8,2.0976,0.204516,0.21529618
1981-08-01,0.0,6,184.7,2.3586,6,191.4,2.0611,0.20328373,0.21518293
1981-08-02,,6,197.9,2.6210000000000004,6,205.9,2.3257,0.20653856,0.21403971
1981-08-03,0.0,6,201.8,2.8897,6,211.0,2.8512,0.2079373,0.21418262
1981-08-04,4.1,6,202.3,2.8429,6,213.8,2.7929,0.21225798,0.21430932
1981-08-05,0.0,6,200.1,2.6279,6,213.2,2.4553,0.22720483,0.21440238
1981-08-06,,6,205.2,2.5358,6,221.2,2.5721,0.22255823,0.2149106
1981-08-07,,6,213.8,2.5498,6,224.1,2.6685,0.21630031,0.21440776
1981-08-08,0.0,6,216.6,2.644,6,221.6,2.9605,0.21190968,0.21443741
1981-08-09,0.0,6,222.2,2.4259,6,218.5,2.4614,0.20667145,0.21319175
1981-08-10,0.0,7,238.5,2.2052,7,237.3,2.1936,0.20058697,0.21044292
1981-08-11,0.0,7,244.6,1.9991,7,240.8,1.909,0.19791397,0.20890468
1981-08-12,0.0,7,246.0,1.8725,7,245.4,1.5657,0.19395557,0.20755792
1981-08-13,,7,260.4,1.5584,7,259.7,1.3874,0.18881664,0.20580128
1981-08-14,0.0,8,280.5,1.4374,8,288.1,0.9533,0.1837826,0.20361733
1981-08-15,0.0,8,295.8,1.6359,8,310.0,1.6492,0.17953047,0.2014347
1981-08-16,,8,300.5,1.5236,8,305.1,1.7658,0.176063,0.19985202
1981-08-17,0.0,8,295.6,1.4141,8,293.0,1.4731,0.17121638,0.19730136
1981-08-18,0.0,8,287.6,1.3334,8,284.6,1.5434,0.16675164,0.19446218
1981-08-19,0.0,8,294.6,1.0517,8,296.6,1.2991,0.16241977,0.19160685
1981-08-20,0.0,8,310.5,1.181,8,304.8,1.332,0.15641642,0.18786174
1981-08-21,0.0,1,320.1,1.0554,8,304.6,1.0537,0.15082428,0.18425821
1981-08-22,,1,326.3,1.1727,8,299.8,1.3034,0.14973606,0.18433236
1981-08-23,0.0,1,330.2,1.414,8,303.3,1.5933,0.14982139,0.18402365
1981-08-24,0.0,1,336.9,1.5554,8,303.7,1.6733,0.15042984,0.18371895
1981-08-25,,1,341.0,1.6764,1,316.6,1.6648,0.15192787,0.18446043
1981-08-26,0.0,1,336.3,1.6771,1,315.6,1.6021,0.1567577,0.18702456
1981-08-27,0.0,1,330.0,1.3661,8,300.7,1.5293,0.15533379,0.18572092
1981-08-28,0.0,1,335.2,1.2646,8,302.2,1.4699,0.15186493,0.18382141
1981-08-29,0.0,1,340.5,1.4408,8,308.3,1.5859,0.14959759,0.18254068
1981-08-30,0.0,1,347.5,1.4414,8,312.8,1.6442,0.14973746,0.1823169
1981-08-31,0.0,2,4.1,1.5247,1,326.1,1.5215,0.15293357,0.18428248
1981-09-01,0.5,2,27.8,2.2304,2,7.8,1.8507,0.15651572,0.18440379
1981-09-02,0.0,2,29.3,2.4658,2,22.9,2.1383,0.1553282,0.18344527
1981-09-03,2.0,2,32.8,2.4061,2,29.0,2.3739,0.16577393,0.18337113
1981-09-04,0.0,2,43.4,2.3054,2,39.7,2.2041,0.16221556,0.1822077
1981-09-05,0.0,3,45.7,2.4758,3,49.8,2.3784,0.15464701,0.17925665
1981-09-06,0.0,2,43.5,2.273,3,46.0,2.3208,0.14398307,0.17304043
1981-09-07,0.0,3,45.1,2.1517,3,53.7,2.2633,0.13995475,0.17162085
1981-09-08,,2,41.2,1.9114,3,54.8,2.1608,0.15084246,0.17178532
1981-09-09,0.0,2,34.6,1.617,3,55.3,1.8259,0.15623456,0.1731604
1981-09-10,0.0,2,31.8,1.5302,3,53.8,1.8483,0.15409452,0.17278698
1981-09-11,0.0,2,35.2,1.4807,3,47.2,1.805,0.15316996,0.17307682
1981-09-12,0.0,2,43.2,1.4994,3,48.8,1.6392,0.15073057,0.1729528
